result	x	y	cls_subject1	cls_p1	cls_subject2	cls_p2	cls_subject3	cls_p3	covid	KAKEN	freq_word	csize
4892_	0.008623767670428434	0.7990244380560168	2300:Environmental Science	0.523809523809524	1900:Earth and Planetary Sciences	0.333333333333333	1000:Multidisciplinary	0.0476190476190476	FALSE	FALSE	china, pollution, ozone, 2013, surface	22
4896_	1.4840620426199487	4.604333412573059	1700:Computer Science	0.660377358490566	2200:Engineering	0.283018867924528	2600:Mathematics	0.0566037735849057	FALSE	FALSE	control, systems, adaptive, nonlinear, fuzzy	12
4946_	-0.13468056819700863	0.6766527845499892	2200:Engineering	0.252873563218391	2300:Environmental Science	0.247126436781609	2100:Energy	0.17816091954023	FALSE	FALSE	forecasting, model, novel, based, grey	41
501_	-1.7920386749110686	-1.096979852369846	2700:Medicine	0.916666666666667	1300:Biochemistry, Genetics and Molecular Biology	0.0277777777777778	1000:Multidisciplinary	0.0138888888888889	FALSE	TRUE	detection, artificial, intelligence, real-time, system	38
5036_	0.4062650445451042	0.560238787990665	1100:Agricultural and Biological Sciences	0.535714285714286	2200:Engineering	0.178571428571429	1600:Chemistry	0.142857142857143	FALSE	FALSE	3d, printing, food, properties, gel	16
5050_	-2.478502511787139	-0.06762647866688154	2700:Medicine	0.651162790697674	2400:Immunology and Microbiology	0.325581395348837	1100:Agricultural and Biological Sciences	0.0232558139534884	TRUE	TRUE	covid-19, asthma, cells, inhaled, patients	22
5074_	-0.22806515541647704	0.2539870438867146	1100:Agricultural and Biological Sciences	0.416666666666667	1300:Biochemistry, Genetics and Molecular Biology	0.333333333333333	2400:Immunology and Microbiology	0.0833333333333333	FALSE	FALSE	meat, lipid, review, oxidation, extracts	17
5156_	0.02246327305440783	3.3827260025409496	1700:Computer Science	0.344262295081967	2200:Engineering	0.213114754098361	3100:Physics and Astronomy	0.0983606557377049	FALSE	FALSE	wireless, mobile, sensor, algorithm, networks	16
5168_	-0.5893090947345507	4.04020377024504	1700:Computer Science	0.518072289156627	2600:Mathematics	0.204819277108434	2200:Engineering	0.144578313253012	FALSE	FALSE	three-way, rough, decision, fuzzy, analysis	17
517_	-0.7536433286641536	0.06708888103563139	2300:Environmental Science	0.755555555555556	2700:Medicine	0.111111111111111	1300:Biochemistry, Genetics and Molecular Biology	0.0577777777777778	TRUE	FALSE	covid-19, air, pollution, temperature, effects	69
5185_	-0.43877838552823173	1.0873840249033457	1100:Agricultural and Biological Sciences	0.675675675675676	2300:Environmental Science	0.189189189189189	2400:Immunology and Microbiology	0.108108108108108	FALSE	TRUE	fungal, fungi, contributions, diversity, genera	14
5256_	-3.321353460296803	-1.3963344741256953	2700:Medicine	1					FALSE	FALSE	trial, infections, treatment, gram-negative, phase	15
5267_	2.2177592089098463	-1.0166803733758278	3100:Physics and Astronomy	0.384615384615385	2500:Materials Science	0.243589743589744	1600:Chemistry	0.166666666666667	FALSE	FALSE	study, first-principles, sf6, adsorption, based	20
5319_	-1.146208895982364	-2.041805004125649	2700:Medicine	0.333333333333333	1300:Biochemistry, Genetics and Molecular Biology	0.303030303030303	1000:Multidisciplinary	0.121212121212121	FALSE	FALSE	dna, cell-free, detection, cancer, circulating	15
5337_	-1.3810268341221037	1.047967708509234	1400:Business, Management and Accounting	0.5	3300:Social Sciences	0.464285714285714	1700:Computer Science	0.0238095238095238	TRUE	FALSE	tourism, covid-19, travel, global, covid-19:	38
5346_	-0.33728717181170437	1.3849978754637162	1400:Business, Management and Accounting	0.290909090909091	2200:Engineering	0.2	2300:Environmental Science	0.109090909090909	FALSE	FALSE	industry, 4.0, manufacturing, barriers, 4.0:	15
5351_	2.7368045421593896	0.420784727574792	2500:Materials Science	0.588235294117647	2200:Engineering	0.176470588235294	2100:Energy	0.117647058823529	FALSE	FALSE	using, analysis, optimization, composites, thermal	27
5358_	0.31334491298467787	3.6628448850164848	1700:Computer Science	0.6	2200:Engineering	0.24	2600:Mathematics	0.12	FALSE	FALSE	nonlinear, systems, adaptive, control, fuzzy	11
537_	-2.459499437654722	0.6075779246493501	2700:Medicine	0.613636363636364	3000:Pharmacology, Toxicology and Pharmaceutics	0.159090909090909	2300:Environmental Science	0.0909090909090909	TRUE	FALSE	alcohol, covid-19, use, pandemic:, changes	15
541_	-2.092582069694246	0.6058208752997971	2700:Medicine	0.497005988023952	3000:Pharmacology, Toxicology and Pharmaceutics	0.149700598802395	2400:Immunology and Microbiology	0.143712574850299	TRUE	TRUE	covid-19, vaccine, hesitancy, survey, vaccination	54
5414_	6.337745986607455	-7.571857016411586	1900:Earth and Planetary Sciences	0.458333333333333	3100:Physics and Astronomy	0.458333333333333	1000:Multidisciplinary	0.0833333333333333	FALSE	FALSE	solar, wind, magnetic, probe, near-sun	13
5449_	1.0339836429324138	-0.21056005644944076	2500:Materials Science	0.305555555555556	1600:Chemistry	0.277777777777778	1300:Biochemistry, Genetics and Molecular Biology	0.111111111111111	FALSE	FALSE	electrochemical, 3d, 3d-printed, graphene, fabrication	11
5489_	3.565578343788393	-1.586145391979873	2500:Materials Science	0.684210526315789	2200:Engineering	0.210526315789474	1000:Multidisciplinary	0.0263157894736842	FALSE	FALSE	ductility, alloy, gradient, strength, hierarchical	12
550_	-2.761153420736278	0.1145816869442095	2700:Medicine	0.783783783783784	2400:Immunology and Microbiology	0.216216216216216			TRUE	FALSE	covid-19, patients, outcomes, 2019, case	14
5512_	2.9311843273053695	-1.8491903972357961	2500:Materials Science	0.519230769230769	1000:Multidisciplinary	0.115384615384615	2200:Engineering	0.115384615384615	FALSE	TRUE	alloys, high-entropy, properties, alloy, mechanical	17
5538_	4.96620538879598	-0.164157763354899	2500:Materials Science	0.404255319148936	2200:Engineering	0.25531914893617	3100:Physics and Astronomy	0.234042553191489	FALSE	FALSE	steel, 316l, laser, selective, stainless	11
555_	-2.2656181873035677	-0.45112852117488333	2700:Medicine	0.673913043478261	1300:Biochemistry, Genetics and Molecular Biology	0.239130434782609	1100:Agricultural and Biological Sciences	0.0217391304347826	TRUE	FALSE	coronavirus, covid-19, 2019, disease, human	23
5586_	-0.8268187647342004	-2.132035513381539	1300:Biochemistry, Genetics and Molecular Biology	0.571428571428571	2700:Medicine	0.142857142857143	1600:Chemistry	0.0571428571428571	FALSE	FALSE	cardiac, human, maturation, cardiomyocytes, cells	13
5682_	-3.2763507104852745	-0.879202826566682	2700:Medicine	0.782608695652174	1300:Biochemistry, Genetics and Molecular Biology	0.130434782608696	3100:Physics and Astronomy	0.0869565217391304	TRUE	FALSE	breast, cancer, covid-19, irradiation, radiation	10
5700_	1.294237368242741	0.6020719724020277	2100:Energy	0.448717948717949	2200:Engineering	0.205128205128205	2300:Environmental Science	0.128205128205128	FALSE	FALSE	solar, still, performance, experimental, study	27
5701_	4.198977330360321	1.5839100682046208	2200:Engineering	0.379310344827586	2500:Materials Science	0.137931034482759	2600:Mathematics	0.137931034482759	FALSE	FALSE	hybrid, nanofluid, flow, heat, transfer	11
5703_	-0.7431158154192264	0.4619959862608265	2600:Mathematics	0.442857142857143	3100:Physics and Astronomy	0.4	2300:Environmental Science	0.114285714285714	TRUE	FALSE	covid-19, forecasting, analysis, cases, coronavirus	19
5715_	0.3318709637321496	1.784404220004543	1100:Agricultural and Biological Sciences	0.384615384615385	2100:Energy	0.269230769230769	2300:Environmental Science	0.192307692307692	FALSE	FALSE	daily, evapotranspiration, reference, radiation, regions	10
5742_	-0.4011005473938266	-2.243344619792142	1100:Agricultural and Biological Sciences	0.371428571428571	1300:Biochemistry, Genetics and Molecular Biology	0.247619047619048	1600:Chemistry	0.142857142857143	FALSE	FALSE	melatonin, stress, plants, nitric, tolerance	40
5752_	-2.129590092450655	4.332323202095377	3300:Social Sciences	0.36	2300:Environmental Science	0.24	2700:Medicine	0.16	FALSE	FALSE	urban, dockless, e-scooter, e-scooters, electric	10
5756_	-1.3372123601633779	0.23484558471208047	2700:Medicine	0.702702702702703	1300:Biochemistry, Genetics and Molecular Biology	0.135135135135135	2600:Mathematics	0.0540540540540541	TRUE	FALSE	covid-19, applications, pandemic, artificial, intelligence	13
576_	-3.249302161758906	-1.4709146948387208	2700:Medicine	0.607843137254902	2800:Neuroscience	0.352941176470588	2400:Immunology and Microbiology	0.0392156862745098	FALSE	TRUE	spectrum, neuromyelitis, optica, glycoprotein, mog	29
5788_	-2.817240607908067	-2.220694757498627	1300:Biochemistry, Genetics and Molecular Biology	0.357142857142857	2700:Medicine	0.238095238095238	2800:Neuroscience	0.119047619047619	FALSE	FALSE	polygenic, traits, biobank, complex, negative	15
579_	-2.492453547687402	-2.0622189363391352	2700:Medicine	0.5625	2800:Neuroscience	0.25	1300:Biochemistry, Genetics and Molecular Biology	0.125	FALSE	FALSE	disease, parkinson, parkinson's, risk, biomarkers	19
5800_	-0.995788985554149	-0.13853851488926613	2700:Medicine	0.5	2400:Immunology and Microbiology	0.239130434782609	1300:Biochemistry, Genetics and Molecular Biology	0.0652173913043478	TRUE	TRUE	sars-cov-2, surfaces, airborne, effect, human	13
5900_	1.046362522434423	3.1438083655514055	2600:Mathematics	0.638888888888889	1700:Computer Science	0.166666666666667	2200:Engineering	0.0833333333333333	FALSE	FALSE	networks, neural, delays, method, order	14
5910_	0.11258201734072587	2.631093998971224	2300:Environmental Science	0.689655172413793	1100:Agricultural and Biological Sciences	0.206896551724138	1300:Biochemistry, Genetics and Molecular Biology	0.0689655172413793	FALSE	FALSE	arctic, bears, brown, contaminants, current	10
5924_	-1.5415945405451057	2.9502087915356006	1400:Business, Management and Accounting	0.484848484848485	3300:Social Sciences	0.242424242424242	2100:Energy	0.0909090909090909	FALSE	FALSE	sharing, airbnb, economy:, review, economy	22
594_	-3.0431563554439682	-0.2751759363568981	2700:Medicine	0.648648648648649	2800:Neuroscience	0.297297297297297	2400:Immunology and Microbiology	0.027027027027027	TRUE	FALSE	covid-19, multiple, sclerosis, patients, ms	19
5947_	-1.8197137182944492	-2.5160757475594124	2700:Medicine	0.717391304347826	1300:Biochemistry, Genetics and Molecular Biology	0.195652173913043	2400:Immunology and Microbiology	0.0434782608695652	FALSE	FALSE	renal, cell, advanced, sunitinib, carcinoma	23
595_	-2.8752156467569017	-1.6646615265827274	2700:Medicine	0.520833333333333	3000:Pharmacology, Toxicology and Pharmaceutics	0.166666666666667	2800:Neuroscience	0.125	FALSE	FALSE	cannabidiol, syndrome, dravet, seizures, treatment	24
5963_	-2.9983143030289194	-0.6853453120172351	2700:Medicine	0.515151515151515	2400:Immunology and Microbiology	0.272727272727273	3000:Pharmacology, Toxicology and Pharmaceutics	0.0909090909090909	FALSE	TRUE	influenza, baloxavir, susceptibility, endonuclease, inhibitor	13
5972_	-1.2185987221434116	-0.7459299703315706	1300:Biochemistry, Genetics and Molecular Biology	0.352941176470588	2400:Immunology and Microbiology	0.264705882352941	2700:Medicine	0.205882352941176	FALSE	FALSE	sars-cov-2, heparan, heparin, sulfate, polysaccharides	10
5985_	1.500656360177403	-0.6068480902623479	2300:Environmental Science	0.41501976284585	1500:Chemical Engineering	0.209486166007905	1600:Chemistry	0.16600790513834	FALSE	FALSE	activation, biochar, degradation, peroxymonosulfate, persulfate	68
60_	-2.373964701059682	-0.759842261598616	2700:Medicine	0.909090909090909	1700:Computer Science	0.0454545454545455	3600:Health Professions	0.0454545454545455	FALSE	TRUE	fibrillation, atrial, detection, care, patients	14
6022_	2.9901425391300176	-0.7700787466775307	1500:Chemical Engineering	0.351351351351351	2300:Environmental Science	0.27027027027027	1600:Chemistry	0.135135135135135	FALSE	FALSE	desulfurization, oxidative, fuel, aerobic, catalysts	12
604_	-1.7359764482579962	-2.2628762393929875	2700:Medicine	0.658536585365854	1300:Biochemistry, Genetics and Molecular Biology	0.304878048780488	3000:Pharmacology, Toxicology and Pharmaceutics	0.024390243902439	FALSE	TRUE	melanoma, patients, stage, adverse, events	40
605_	-1.2109341170563834	-1.6179824524332214	2700:Medicine	0.744131455399061	1300:Biochemistry, Genetics and Molecular Biology	0.211267605633803	1600:Chemistry	0.0211267605633803	FALSE	TRUE	cancer, phase, patients, lung, breast	199
606_	-3.1303815315007566	-3.257254063815937	2700:Medicine	0.787878787878788	1300:Biochemistry, Genetics and Molecular Biology	0.212121212121212			FALSE	FALSE	rectal, cancer, neoadjuvant, advanced, locally	16
6085_	3.0334362328244078	0.22326411743192612	1500:Chemical Engineering	0.513513513513513	2300:Environmental Science	0.243243243243243	2100:Energy	0.162162162162162	FALSE	FALSE	co2, methanation, catalysts, catalyst, supported	12
6087_	2.5699140270870946	-0.79399773190822	1500:Chemical Engineering	0.276923076923077	2300:Environmental Science	0.2	1600:Chemistry	0.153846153846154	FALSE	FALSE	photocatalytic, activity, g-c3n4, z-scheme, carbon	18
609_	-1.6248661079226727	-2.975610763792141	2700:Medicine	0.730769230769231	1300:Biochemistry, Genetics and Molecular Biology	0.269230769230769			FALSE	TRUE	pancreatic, neoadjuvant, resectable, cancer, borderline	13
627_	-2.2245295569028527	-2.3860169719233646	2700:Medicine	0.740740740740741	1300:Biochemistry, Genetics and Molecular Biology	0.185185185185185	1000:Multidisciplinary	0.037037037037037	FALSE	TRUE	cancer, disease, hyperprogressive, blockade, lung	12
628_	-2.7155960310286273	-1.7445048349972243	2700:Medicine	0.882352941176471	1300:Biochemistry, Genetics and Molecular Biology	0.117647058823529			FALSE	FALSE	checkpoint, immune, myocarditis, cardiovascular, inhibitors	12
6286_	1.8223988258320294	0.19944288400957683	2300:Environmental Science	0.558823529411765	1500:Chemical Engineering	0.235294117647059	1600:Chemistry	0.117647058823529	FALSE	FALSE	plasma, degradation, discharge, antibiotic, pulsed	10
633_	-2.0130784049310386	-2.556595370170659	2700:Medicine	0.542372881355932	1300:Biochemistry, Genetics and Molecular Biology	0.355932203389831	3000:Pharmacology, Toxicology and Pharmaceutics	0.0338983050847458	FALSE	TRUE	breast, cancer, advanced, plus, cdk4/6	28
6379_	2.2019569112716897	-0.6234140171040611	1600:Chemistry	0.225352112676056	2300:Environmental Science	0.225352112676056	1500:Chemical Engineering	0.169014084507042	FALSE	FALSE	photocatalytic, enhanced, degradation, tetracycline, activity	20
639_	-2.9467771445470956	-2.9494718074815567	2700:Medicine	0.714285714285714	1300:Biochemistry, Genetics and Molecular Biology	0.19047619047619	1600:Chemistry	0.0476190476190476	FALSE	TRUE	mesothelioma, malignant, pleural, nivolumab, phase	11
641_	-1.4543928738439045	-2.0192477254707732	2700:Medicine	0.710843373493976	1300:Biochemistry, Genetics and Molecular Biology	0.246987951807229	1000:Multidisciplinary	0.0120481927710843	FALSE	TRUE	prostate, cancer, metastatic, castration-resistant, trial	93
6499_	1.7923587042072808	-0.8584457796281914	2300:Environmental Science	0.414285714285714	1600:Chemistry	0.228571428571429	1500:Chemical Engineering	0.1	FALSE	FALSE	enhanced, carbon, hollow, metal, removal	17
651_	-2.1950876506376082	-2.5823304687904174	2700:Medicine	0.75	1300:Biochemistry, Genetics and Molecular Biology	0.227272727272727	1600:Chemistry	0.0113636363636364	FALSE	TRUE	phase, advanced, patients, urothelial, study	50
6555_	-0.024007007341782217	1.4930346691663576	2200:Engineering	0.455882352941176	2100:Energy	0.235294117647059	2300:Environmental Science	0.147058823529412	FALSE	TRUE	energy, peer-to-peer, trading, electricity, blockchain	23
658_	-1.9492860622322594	-2.244104198701739	2700:Medicine	0.4375	1300:Biochemistry, Genetics and Molecular Biology	0.333333333333333	2400:Immunology and Microbiology	0.125	FALSE	FALSE	checkpoint, immune, patients, cancer, colitis	14
6599_	1.3393124700381172	0.025800382308902255	2200:Engineering	0.358974358974359	2100:Energy	0.282051282051282	1700:Computer Science	0.128205128205128	FALSE	FALSE	lithium-ion, batteries, estimation, battery, health	29
6694_	-0.3227015250607599	3.9959746756832466	1700:Computer Science	0.315789473684211	2200:Engineering	0.315789473684211	1800:Decision Sciences	0.131578947368421	FALSE	FALSE	problem, salesman, traveling, drone, drones	10
6697_	2.051330766894946	0.7057607668816622	2100:Energy	0.604166666666667	2200:Engineering	0.166666666666667	1500:Chemical Engineering	0.0625	FALSE	FALSE	diesel, characteristics, performance, analysis, engine	11
6723_	-0.5854019522881733	2.6025595090050317	2300:Environmental Science	0.48780487804878	2200:Engineering	0.121951219512195	2100:Energy	0.0975609756097561	FALSE	FALSE	coupling, case, china, coordination, urbanization	11
6735_	3.510077777275018	1.121523296270931	2200:Engineering	0.391304347826087	2100:Energy	0.27536231884058	2300:Environmental Science	0.115942028985507	FALSE	FALSE	storage, heat, energy, thermal, latent	12
6747_	2.10803191747392	1.502504576802172	2100:Energy	0.486842105263158	2200:Engineering	0.25	2300:Environmental Science	0.105263157894737	FALSE	FALSE	engine, methanol, combustion, effects, emissions	14
6754_	0.3223083051568223	1.2365766275576768	2300:Environmental Science	0.448275862068966	2100:Energy	0.218390804597701	2200:Engineering	0.195402298850575	FALSE	FALSE	carbon, economic, decoupling, growth, china	20
6755_	-0.24563938185831685	0.4794074720467302	2100:Energy	0.6875	3300:Social Sciences	0.125	2200:Engineering	0.078125	TRUE	FALSE	covid-19, energy, electricity, demand, impact	16
6772_	3.2135690518707634	2.435645741497895	2200:Engineering	0.551020408163265	1700:Computer Science	0.183673469387755	2600:Mathematics	0.183673469387755	FALSE	FALSE	reliability, analysis, kriging, method, active	13
678_	-2.208393831123524	-1.0349821514506057	2700:Medicine	0.637254901960784	1300:Biochemistry, Genetics and Molecular Biology	0.284313725490196	2400:Immunology and Microbiology	0.0784313725490196	TRUE	FALSE	patients, covid-19, cancer, study, clinical	48
6786_	1.5228019461405822	-0.44561793195958943	1500:Chemical Engineering	0.333333333333333	1600:Chemistry	0.235294117647059	2300:Environmental Science	0.137254901960784	FALSE	FALSE	photocatalytic, carbon, review, doped, graphene	20
679_	-1.1491447742763938	-2.5599231787100174	2700:Medicine	0.476190476190476	1300:Biochemistry, Genetics and Molecular Biology	0.428571428571429	1000:Multidisciplinary	0.0952380952380952	FALSE	FALSE	glioblastoma, recurrent, immune, anti-pd-1, glioma	11
6792_	1.9413121369195598	-0.3452800803387606	2500:Materials Science	0.395348837209302	2200:Engineering	0.372093023255814	1300:Biochemistry, Genetics and Molecular Biology	0.0697674418604651	FALSE	FALSE	bone, scaffolds, laser, properties, based	11
6801_	-1.1668186777310443	0.3426029481619231	1100:Agricultural and Biological Sciences	0.483870967741935	2300:Environmental Science	0.290322580645161	2900:Nursing	0.0967741935483871	FALSE	FALSE	meat, cultured, consumer, challenges, clean	10
682_	-1.910496505278354	-2.788509267631805	2700:Medicine	0.773584905660377	1300:Biochemistry, Genetics and Molecular Biology	0.207547169811321	1000:Multidisciplinary	0.0188679245283019	FALSE	TRUE	hepatocellular, carcinoma, patients, advanced, phase	28
684_	-1.6870467748974214	-0.30685986340315935	2700:Medicine	0.714285714285714	3600:Health Professions	0.107142857142857	1700:Computer Science	0.0714285714285714	FALSE	TRUE	learning, deep, retinopathy, diabetic, fundus	18
688_	-3.260641062517897	-2.5244950589745168	2700:Medicine	1					FALSE	TRUE	macular, age-related, degeneration, neovascular, ranibizumab	11
6888_	1.6930970233949694	-0.29894247377499933	2500:Materials Science	0.335740072202166	1600:Chemistry	0.202166064981949	3100:Physics and Astronomy	0.122743682310469	FALSE	FALSE	corrosion, steel, inhibitor, mild, inhibition	69
689_	-1.9634582908743328	-0.39043289791454605	2700:Medicine	0.683333333333333	2800:Neuroscience	0.2	1200:Arts and Humanities	0.0666666666666667	TRUE	FALSE	ocular, coronavirus, 2019, disease, sars-cov-2	31
693_	-3.1512451593217086	0.185223890346185	2700:Medicine	0.857142857142857	1300:Biochemistry, Genetics and Molecular Biology	0.0714285714285714	3500:Dentistry	0.0714285714285714	TRUE	FALSE	covid-19, tracheostomy, neck, pandemic, pandemic:	14
6946_	2.9032018317045	-2.1764292033197283	3100:Physics and Astronomy	0.422222222222222	2500:Materials Science	0.311111111111111	1600:Chemistry	0.177777777777778	FALSE	FALSE	der, van, waals, electronic, heterostructures	14
6996_	0.9344296316635692	-0.44595302997792374	2500:Materials Science	0.279569892473118	1600:Chemistry	0.258064516129032	3100:Physics and Astronomy	0.150537634408602	FALSE	FALSE	laser, activity, nanoparticles, ablation, pulsed	23
6999_	3.0034905415994784	1.910791956739873	2200:Engineering	0.24390243902439	3100:Physics and Astronomy	0.24390243902439	1600:Chemistry	0.121951219512195	FALSE	FALSE	nanofluid, flow, heat, mhd, numerical	12
7001_	1.3763258292206597	-0.5434070195377954	1500:Chemical Engineering	0.342857142857143	2500:Materials Science	0.171428571428571	1600:Chemistry	0.142857142857143	FALSE	FALSE	photocatalytic, carbon, review, photocatalysts, graphitic	12
7108_	-0.6350401172030861	2.1588692647662415	1700:Computer Science	0.236842105263158	2200:Engineering	0.236842105263158	2300:Environmental Science	0.144736842105263	FALSE	FALSE	supplier, selection, sustainable, approach, fuzzy	20
7146_	0.06586993988322204	1.82507299289811	2300:Environmental Science	0.375	1900:Earth and Planetary Sciences	0.25	2700:Medicine	0.15625	FALSE	FALSE	concentrations, pm2.5, china, model, 1-km-resolution	13
7153_	-1.3629379967773088	2.5823506625780506	2300:Environmental Science	0.428571428571429	1900:Earth and Planetary Sciences	0.285714285714286	2700:Medicine	0.0952380952380952	FALSE	FALSE	low-cost, performance, sensors, air, evaluation	11
7163_	2.2292467283556814	1.0872596466188351	2200:Engineering	0.578947368421053	2500:Materials Science	0.333333333333333	3100:Physics and Astronomy	0.0350877192982456	FALSE	FALSE	3d, concrete, printing, digital, construction	40
7168_	-0.07716596331853884	1.0553714114539188	1700:Computer Science	0.48936170212766	2200:Engineering	0.446808510638298	2500:Materials Science	0.0425531914893617	FALSE	FALSE	detection, crack, convolutional, using, deep	14
720_	-2.509995389122579	0.3319302528923375	2700:Medicine	0.630434782608696	2300:Environmental Science	0.0869565217391304	2400:Immunology and Microbiology	0.0869565217391304	TRUE	FALSE	sars-cov-2, transmission, coronavirus, 2020, children	16
7234_	-1.275168812643079	0.7099538051565621	2000:Economics, Econometrics and Finance	0.786046511627907	1400:Business, Management and Accounting	0.0744186046511628	2100:Energy	0.0511627906976744	TRUE	FALSE	covid-19, bitcoin, stock, market, volatility	125
7325_	-0.06302484935860142	-2.975537059614327	2300:Environmental Science	0.621052631578947	2700:Medicine	0.178947368421053	2400:Immunology and Microbiology	0.0631578947368421	FALSE	FALSE	carp, exposure, apoptosis, common, oxidative	20
7419_	-0.9660778085376813	-2.7608661475912126	1300:Biochemistry, Genetics and Molecular Biology	0.423728813559322	1000:Multidisciplinary	0.169491525423729	2400:Immunology and Microbiology	0.0847457627118644	FALSE	TRUE	human, cells, stem, 3d, cell	25
7514_	1.9764784698235174	1.0804210714370417	2300:Environmental Science	0.472222222222222	2200:Engineering	0.166666666666667	2100:Energy	0.111111111111111	FALSE	FALSE	biochar, contaminated, green, stabilization/solidification, cement	11
760_	-3.9296365817978702	-2.7555553511679367	2700:Medicine	0.465116279069767	2800:Neuroscience	0.27906976744186	1300:Biochemistry, Genetics and Molecular Biology	0.116279069767442	FALSE	FALSE	treatment-resistant, antidepressant, depression, depression:, efficacy	16
7633_	-4.887597829362713	-2.1738740736943334	2800:Neuroscience	0.409090909090909	2700:Medicine	0.272727272727273	1300:Biochemistry, Genetics and Molecular Biology	0.136363636363636	FALSE	FALSE	stimulation, brain, deep, obsessive-compulsive, disorder	11
7650_	2.3034232352078776	0.4180149138204578	2300:Environmental Science	0.507462686567164	2700:Medicine	0.164179104477612	1500:Chemical Engineering	0.119402985074627	FALSE	FALSE	biochar, tetracycline, removal, adsorption, derived	13
7659_	3.1995146473554223	0.6124099385739551	2300:Environmental Science	0.48936170212766	1500:Chemical Engineering	0.148936170212766	1600:Chemistry	0.0851063829787234	FALSE	FALSE	phosphate, removal, adsorption, efficient, magnetic	11
7666_	2.227004945360928	0.023551898365311554	2300:Environmental Science	0.745762711864407	1500:Chemical Engineering	0.0677966101694915	2100:Energy	0.0677966101694915	FALSE	FALSE	biochar, removal, composites, sustainable, nanoscale	15
7723_	2.650244823545894	0.8139834385233	2300:Environmental Science	0.658823529411765	2200:Engineering	0.129411764705882	1500:Chemical Engineering	0.0823529411764706	FALSE	FALSE	activated, waste, sludge, production, fatty	16
7760_	2.2136286172904702	0.6403133761243133	2300:Environmental Science	0.492537313432836	2700:Medicine	0.134328358208955	2500:Materials Science	0.119402985074627	FALSE	FALSE	membrane, fouling, bioreactor, assisted, insights	12
778_	-4.130526779433361	-1.5978852308238773	2700:Medicine	0.416666666666667	3000:Pharmacology, Toxicology and Pharmaceutics	0.229166666666667	2800:Neuroscience	0.1875	FALSE	FALSE	brain, psychedelics:, effects, psychedelic, connectivity	22
7900_	0.6780701044894861	-1.4635086999153668	1600:Chemistry	0.333333333333333	2500:Materials Science	0.242424242424242	1500:Chemical Engineering	0.0909090909090909	FALSE	FALSE	photoelectrochemical, biosensor, immunoassay, sensor, flexible	14
7946_	-1.2654710421661108	1.5013336403494888	1100:Agricultural and Biological Sciences	0.653061224489796	1700:Computer Science	0.183673469387755	2200:Engineering	0.102040816326531	FALSE	FALSE	deep, disease, learning, plant, identification	11
8026_	-4.5332218876163815	0.8547320545894329	3200:Psychology	0.787234042553192	2700:Medicine	0.0638297872340425	3300:Social Sciences	0.0425531914893617	FALSE	FALSE	body, review, image, media, social	18
806_	-2.4562263145204817	-2.48456697751205	1300:Biochemistry, Genetics and Molecular Biology	0.542553191489362	2700:Medicine	0.393617021276596	3000:Pharmacology, Toxicology and Pharmaceutics	0.0425531914893617	FALSE	FALSE	cancer, circular, rna, carcinoma, gastric	37
811_	-2.78407985594129	-2.8421575564809882	2700:Medicine	0.517241379310345	2800:Neuroscience	0.310344827586207	3000:Pharmacology, Toxicology and Pharmaceutics	0.103448275862069	FALSE	FALSE	muscular, spinal, nusinersen, study, treatment	14
818_	1.051770198628092	1.8048961621405422	2200:Engineering	0.408536585365854	1700:Computer Science	0.274390243902439	2600:Mathematics	0.164634146341463	FALSE	FALSE	estimation, based, systems, parameter, control	44
821_	3.2270238521311505	-0.17657221206477838	2200:Engineering	0.414634146341463	2500:Materials Science	0.365853658536585	1300:Biochemistry, Genetics and Molecular Biology	0.0731707317073171	FALSE	FALSE	mechanical, structures, properties, laser, selective	12
823_1	1.2576550538144655	-0.906311715875685	1500:Chemical Engineering	0.220103092783505	1600:Chemistry	0.197422680412371	2500:Materials Science	0.193814432989691	FALSE	TRUE	reduction, co2, carbon, organic, covalent	585
823_14	2.3264260840577675	-0.3682594774933024	2100:Energy	0.34375	2200:Engineering	0.290178571428571	2300:Environmental Science	0.0848214285714286	FALSE	FALSE	thermal, battery, management, change, phase	62
823_19	2.400872246396295	-0.9871392403709962	1600:Chemistry	0.260869565217391	2500:Materials Science	0.217391304347826	1500:Chemical Engineering	0.130434782608696	FALSE	FALSE	reduction, co2, formate, bismuth, electrochemical	24
823_2	1.530525974411611	-0.9072383391742739	2500:Materials Science	0.315744680851064	2100:Energy	0.207659574468085	1600:Chemistry	0.143829787234043	FALSE	TRUE	aqueous, batteries, zinc, zinc-ion, cathode	333
823_20	1.0546118851362611	-2.895901092111192	2500:Materials Science	0.352941176470588	3100:Physics and Astronomy	0.264705882352941	2200:Engineering	0.166666666666667	FALSE	FALSE	metasurface, holography, momentum, angular, metasurfaces	29
823_21	0.3173827053860531	-0.30707112953332594	2200:Engineering	0.19435736677116	2300:Environmental Science	0.125783699059561	1700:Computer Science	0.118730407523511	TRUE	TRUE	using, optimization, based, learning, susceptibility	708
823_27	1.6870724878090726	-1.1856456017585784	1600:Chemistry	0.26530612244898	1500:Chemical Engineering	0.219387755102041	2500:Materials Science	0.198979591836735	FALSE	TRUE	metal<u+2013>organic, framework, separation, frameworks, 2	60
